date,open,high,low,close,volume
2019-04-11 03:00:00,99.48,99.48,99.36,99.36,0.0
2019-04-11 03:03:00,99.4,99.44,99.4,99.44,350.0
2019-04-11 03:04:00,99.4,99.42,99.36,99.36,1109.0
2019-04-11 03:05:00,99.44,99.46,99.4,99.42,2335.0
2019-04-11 03:06:00,99.4,99.48,99.4,99.44,2659.0
2019-04-11 03:07:00,99.44,99.48,99.36,99.36,4765.0
2019-04-11 03:08:00,99.36,99.36,99.34,99.34,1054.0
2019-04-11 03:09:00,99.34,99.34,99.3,99.3,1715.0
2019-04-11 03:10:00,99.28,99.28,99.28,99.28,997.0
2019-04-11 03:11:00,99.3,99.3,99.28,99.28,633.0
2019-04-11 03:12:00,99.28,99.28,99.18,99.18,4664.0
2019-04-11 03:13:00,99.16,99.16,99.16,99.16,33.0
2019-04-11 03:14:00,99.16,99.24,99.16,99.2,1868.0
2019-04-11 03:15:00,99.22,99.22,99.2,99.22,848.0
2019-04-11 03:16:00,99.2,99.2,99.2,99.2,659.0
2019-04-11 03:17:00,99.18,99.2,99.18,99.18,695.0
2019-04-11 03:18:00,99.18,99.2,99.16,99.2,1467.0
2019-04-11 03:19:00,99.2,99.22,99.2,99.22,1779.0
2019-04-11 03:20:00,99.22,99.22,99.16,99.16,2085.0
2019-04-11 03:21:00,99.16,99.2,99.14,99.2,1573.0
2019-04-11 03:22:00,99.18,99.18,99.16,99.16,2162.0
2019-04-11 03:23:00,99.18,99.18,99.18,99.18,100.0
2019-04-11 03:24:00,99.2,99.24,99.2,99.22,1930.0
2019-04-11 03:25:00,99.24,99.26,99.22,99.26,2646.0
2019-04-11 03:26:00,99.26,99.26,99.2,99.2,2096.0
2019-04-11 03:27:00,99.16,99.16,99.14,99.14,978.0
2019-04-11 03:28:00,99.14,99.16,99.14,99.16,374.0
2019-04-11 03:29:00,99.16,99.22,99.16,99.2,987.0
2019-04-11 03:30:00,99.2,99.24,99.2,99.24,424.0
2019-04-11 03:31:00,99.26,99.28,99.26,99.28,911.0
2019-04-11 03:32:00,99.26,99.26,99.22,99.22,591.0
2019-04-11 03:33:00,99.2,99.2,99.16,99.16,1001.0
2019-04-11 03:34:00,99.16,99.16,99.16,99.16,210.0
2019-04-11 03:35:00,99.12,99.14,99.12,99.14,588.0
2019-04-11 03:36:00,99.14,99.14,99.14,99.14,175.0
2019-04-11 03:37:00,99.16,99.18,99.16,99.18,473.0
2019-04-11 03:38:00,99.2,99.2,99.2,99.2,302.0
2019-04-11 03:39:00,99.24,99.24,99.18,99.18,938.0
2019-04-11 03:40:00,99.18,99.18,99.18,99.18,283.0
2019-04-11 03:41:00,99.14,99.14,99.1,99.1,5628.0
2019-04-11 03:42:00,99.12,99.12,99.1,99.1,488.0
2019-04-11 03:43:00,99.12,99.12,99.12,99.12,1174.0
2019-04-11 03:44:00,99.12,99.12,99.06,99.06,2233.0
2019-04-11 03:45:00,99.06,99.14,99.06,99.12,12219.0
2019-04-11 03:46:00,99.14,99.14,99.12,99.12,546.0
2019-04-11 03:47:00,99.1,99.16,99.1,99.14,8992.0
2019-04-11 03:48:00,99.16,99.16,99.08,99.12,6690.0
2019-04-11 03:49:00,99.12,99.12,99.1,99.12,847.0
2019-04-11 03:50:00,99.1,99.14,99.1,99.1,2762.0
2019-04-11 03:51:00,99.1,99.1,99.08,99.1,567.0
2019-04-11 03:52:00,99.1,99.1,99.06,99.06,2712.0
2019-04-11 03:53:00,99.08,99.08,99.06,99.06,3246.0
2019-04-11 03:54:00,99.1,99.12,99.1,99.12,3312.0
2019-04-11 03:55:00,99.12,99.12,99.1,99.1,480.0
2019-04-11 03:57:00,99.12,99.12,99.1,99.1,1516.0
2019-04-11 03:58:00,99.1,99.1,99.1,99.1,708.0
2019-04-11 03:59:00,99.1,99.1,99.08,99.08,712.0
2019-04-11 04:01:00,99.08,99.1,99.06,99.1,2000.0
2019-04-11 04:02:00,99.12,99.14,99.12,99.14,743.0
2019-04-11 04:03:00,99.12,99.14,99.12,99.14,268.0
2019-04-11 04:04:00,99.16,99.16,99.12,99.12,375.0
2019-04-11 04:06:00,99.12,99.12,99.1,99.1,305.0
2019-04-11 04:07:00,99.12,99.12,99.1,99.1,638.0
2019-04-11 04:08:00,99.08,99.1,99.08,99.08,698.0
2019-04-11 04:09:00,99.1,99.1,99.1,99.1,635.0
2019-04-11 04:10:00,99.12,99.12,99.12,99.12,533.0
2019-04-11 04:11:00,99.16,99.16,99.14,99.14,1045.0
2019-04-11 04:13:00,99.18,99.2,99.18,99.2,1566.0
2019-04-11 04:14:00,99.22,99.24,99.22,99.24,311.0
2019-04-11 04:15:00,99.24,99.24,99.24,99.24,634.0
2019-04-11 04:16:00,99.22,99.22,99.18,99.18,1053.0
2019-04-11 04:17:00,99.16,99.2,99.16,99.2,1001.0
2019-04-11 04:18:00,99.2,99.2,99.2,99.2,124209.0
2019-04-11 04:20:00,99.16,99.16,99.16,99.16,522.0
2019-04-11 04:21:00,99.16,99.18,99.16,99.18,0.0
2019-04-11 04:22:00,99.18,99.2,99.18,99.2,743.0
